index,stime,sites,pH,TN,TP,NH3,tempe,hun,DO,cond,COD,phFlag,TNFlag,TPFlag,NHFlag,temperFlag,turbiFlag,doxygenFlag,conductFlag,permangaFlag
195,2020-02-02 12:00:00,j,7.019,6.229,0.185,0.884,12.885,11.207,7.001,215.972,3.413,0,0,0,0,0,0,0,0,0
196,2020-02-02 16:00:00,j,6.964,6.419,0.181,0.884,13.09,11.322,7.031,209.092,3.413,0,0,0,0,0,0,0,0,0
197,2020-02-02 20:00:00,j,6.984,6.368,0.176,0.862,12.667,11.487,6.849,211.486,3.08,0,0,0,0,0,0,0,0,0
198,2020-02-03 00:00:00,j,6.992,6.26,0.173,0.888,12.392,11.409,6.767,216.306,3.08,0,0,0,0,0,0,0,0,0
199,2020-02-03 04:00:00,j,6.995,6.241,0.177,0.95,12.232,11.312,6.882,214.656,3.047,0,0,0,0,0,0,0,0,0
200,2020-02-03 08:00:00,j,6.981,6.224,0.171,0.917,12.395,11.452,6.848,211.059,3.047,0,0,0,0,0,0,0,0,0
201,2020-02-03 12:00:00,j,6.974,6.23,0.174,0.839,12.823,11.658,6.957,209.556,3.012,0,0,0,0,0,0,0,0,0
202,2020-02-03 16:00:00,j,6.979,6.031,0.178,0.883,12.735,13.226,6.813,211.609,3.012,0,0,0,0,0,0,0,0,0
203,2020-02-03 20:00:00,j,6.982,6.015,0.175,0.883,12.45,12.097,6.649,212.658,2.984,0,0,0,0,0,0,0,0,0
204,2020-02-04 00:00:00,j,6.978,5.919,0.173,0.849,12.225,11.436,6.328,212.14,2.968,0,0,0,0,0,0,0,0,0
205,2020-02-04 04:00:00,j,6.969,5.827,0.172,0.852,12.05,11.44,6.735,207.95,2.803,0,0,0,0,0,0,0,0,0
206,2020-02-04 08:00:00,j,6.953,5.81,0.161,0.806,12.078,11.255,6.973,203.878,2.933,0,0,0,0,0,0,0,0,0
207,2020-02-04 12:00:00,j,6.935,5.708,0.164,0.786,12.555,11.53,7.225,205.173,2.911,0,0,0,0,0,0,0,0,0
208,2020-02-04 16:00:00,j,6.924,5.656,0.157,0.764,12.505,11.096,6.866,204.846,2.957,0,0,0,0,0,0,0,0,0
209,2020-02-04 20:00:00,j,6.928,5.687,0.156,0.76,12.36,11.042,6.704,206.368,2.957,0,0,0,0,0,0,0,0,0
210,2020-02-05 00:00:00,j,6.927,5.647,0.161,0.811,12.2,11.082,6.846,208.32,2.745,0,0,0,0,0,0,0,0,0
211,2020-02-05 04:00:00,j,6.928,5.556,0.158,0.781,12.09,10.717,6.678,207.904,2.745,0,0,0,0,0,0,0,0,0
212,2020-02-05 08:00:00,j,6.926,5.617,0.161,0.817,12.138,11.237,7.134,210.305,2.873,0,0,0,0,0,0,0,0,0
213,2020-02-05 12:00:00,j,6.921,5.61,0.17,0.836,12.575,11.197,7.128,210.15,2.667,0,0,0,0,0,0,0,0,0
214,2020-02-05 16:00:00,j,6.891,5.567,0.165,0.819,12.592,11.1,6.902,208.162,2.46,0,0,0,0,0,0,0,0,0
215,2020-02-05 20:00:00,j,6.901,5.413,0.163,0.823,12.175,11.658,6.864,215.838,2.795,0,0,0,0,0,0,0,0,0
216,2020-02-06 00:00:00,j,6.916,5.417,0.163,0.861,11.688,11.341,7.116,212.853,2.606,0,0,0,0,0,0,0,0,0
217,2020-02-06 04:00:00,j,6.918,5.226,0.161,0.802,11.465,11.235,7.239,209.842,2.467,0,0,0,0,0,0,0,0,0
218,2020-02-06 08:00:00,j,6.896,5.114,0.159,0.831,11.89,11.244,7.302,208.266,2.556,0,0,0,0,0,0,0,0,0
219,2020-02-06 12:00:00,j,6.875,5.192,0.17,0.753,12.52,10.977,7.462,204.779,2.761,0,0,0,0,0,0,0,0,0
220,2020-02-06 16:00:00,j,6.858,5.097,0.167,0.686,12.495,11.035,7.514,201.851,2.761,0,0,0,0,0,0,0,0,0
221,2020-02-06 20:00:00,j,6.868,4.917,0.16,0.72,12.195,11.029,7.251,204.931,3.021,0,0,0,0,0,0,0,0,0
222,2020-02-07 00:00:00,j,6.878,4.777,0.155,0.712,12.028,10.966,7.243,206.365,3.02,0,0,0,0,0,0,0,0,0
223,2020-02-07 04:00:00,j,6.877,4.708,0.155,0.715,11.848,10.927,7.103,208.86,3.026,0,0,0,0,0,0,0,0,0
224,2020-02-07 08:00:00,j,6.871,4.669,0.155,0.751,12.05,10.859,7.35,204.756,2.976,0,0,0,0,0,0,0,0,0
225,2020-02-07 12:00:00,j,6.847,4.723,0.151,0.732,12.71,10.646,7.615,205.757,3.057,0,0,0,0,0,0,0,0,0
226,2020-02-07 16:00:00,j,6.834,4.646,0.153,0.676,12.918,10.738,7.623,207.815,3.057,0,0,0,0,0,0,0,0,0
227,2020-02-07 20:00:00,j,6.862,4.691,0.148,0.677,12.445,10.67,7.374,214.3,3.278,0,0,0,0,0,0,0,0,0
228,2020-02-08 00:00:00,j,6.876,4.479,0.14,0.752,12.168,10.572,7.167,218.699,3.108,0,0,0,0,0,0,0,0,0
229,2020-02-08 04:00:00,j,6.872,4.622,0.143,0.759,11.968,10.404,7.358,213.746,2.987,0,0,0,0,0,0,0,0,0
230,2020-02-08 08:00:00,j,6.875,4.452,0.141,0.734,12.27,10.502,7.32,222.867,2.972,0,0,0,0,0,0,0,0,0
231,2020-02-08 12:00:00,j,6.842,4.508,0.148,0.687,12.948,10.596,7.686,212.12,2.972,0,0,0,0,0,0,0,0,0
232,2020-02-08 16:00:00,j,6.829,4.496,0.147,0.64,12.96,10.582,7.975,216.401,3.027,0,0,0,0,0,0,0,0,0
233,2020-02-08 20:00:00,j,6.864,4.392,0.141,0.619,12.362,10.647,7.746,219.1,3.027,0,0,0,0,0,0,0,0,0
234,2020-02-09 00:00:00,j,6.855,4.371,0.146,0.706,12.05,10.768,7.738,206.728,3.023,0,0,0,0,0,0,0,0,0
235,2020-02-09 04:00:00,j,6.844,4.462,0.145,0.662,11.872,10.345,7.683,202.564,3.045,0,0,0,0,0,0,0,0,0
236,2020-02-09 08:00:00,j,6.816,4.41,0.141,0.635,12.442,10.476,7.748,201.704,3.105,0,0,0,0,0,0,0,0,0
237,2020-02-09 12:00:00,j,6.754,4.348,0.142,0.618,14.345,10.568,7.925,204.399,2.984,0,0,0,0,0,0,0,0,0
238,2020-02-09 16:00:00,j,6.776,4.326,0.15,0.608,14.335,10.811,8.006,210.241,2.984,0,0,0,0,0,0,0,0,0
239,2020-02-09 20:00:00,j,6.818,4.294,0.138,0.62,13.19,10.553,7.836,207.317,3.057,0,0,0,0,0,0,0,0,0
240,2020-02-10 00:00:00,j,6.824,4.15,0.142,0.594,12.57,10.441,7.682,205.822,2.797,0,0,0,0,0,0,0,0,0
241,2020-02-10 04:00:00,j,6.825,4.09,0.13,0.613,12.12,10.249,7.473,202.781,2.74,0,0,0,0,0,0,0,0,0
242,2020-02-10 08:00:00,j,6.808,4.057,0.136,0.642,12.588,10.32,7.966,205.144,2.74,0,0,0,0,0,0,0,0,0
243,2020-02-10 12:00:00,j,6.774,4.048,0.144,0.673,13.84,10.258,7.98,212.538,2.763,0,0,0,0,0,0,0,0,0
244,2020-02-10 16:00:00,j,6.775,4.113,0.146,0.649,14.358,10.706,7.993,214.337,3.051,0,0,0,0,0,0,0,0,0
245,2020-02-10 20:00:00,j,6.797,4.08,0.138,0.583,13.657,10.302,8.209,209.119,2.919,0,0,0,0,0,0,0,0,0
246,2020-02-11 00:00:00,j,6.802,4.059,0.136,0.474,13.26,10.296,8.022,214.066,2.957,0,0,0,0,0,0,0,0,0
247,2020-02-11 04:00:00,j,6.82,4.028,0.131,0.54,12.985,10.62,7.804,209.33,2.757,0,0,0,0,0,0,0,0,0
248,2020-02-11 08:00:00,j,6.805,4.017,0.132,0.586,12.92,10.627,8.211,203.487,2.86,0,0,0,0,0,0,0,0,0
249,2020-02-11 12:00:00,j,6.772,4.087,0.145,0.243,13.705,10.716,9.23,197.23,3.64,0,0,0,0,0,0,0,0,0
250,2020-02-11 16:00:00,j,6.761,4.193,0.156,0.221,14.075,12.601,9.758,199.906,4.197,0,0,0,0,0,0,0,0,0
251,2020-02-11 20:00:00,j,6.779,4.28,0.162,0.228,13.63,11.786,9.269,196.296,4.687,0,0,0,0,0,0,0,0,0
252,2020-02-12 00:00:00,j,6.776,4.022,0.124,0.148,13.448,9.985,8.544,197.542,3.362,0,0,0,0,0,0,0,0,0
253,2020-02-12 04:00:00,j,6.787,4.055,0.147,0.202,13.342,10.67,8.17,203.657,4.092,0,0,0,0,0,0,0,0,0
254,2020-02-12 08:00:00,j,6.784,4.005,0.133,0.612,13.552,10.787,8.184,202.146,3.029,0,0,0,0,0,0,0,0,0
255,2020-02-12 12:00:00,j,6.74,3.9,0.127,0.196,15.095,12.396,8.877,201.253,2.925,0,0,0,0,0,0,0,0,0
256,2020-02-12 16:00:00,j,6.778,4.114,0.15,0.236,15.122,25.934,9.748,222.043,4.87,0,0,0,0,0,0,0,0,0
257,2020-02-12 20:00:00,j,6.801,3.95,0.142,0.22,14.652,11.202,8.009,211.828,4.218,0,0,0,0,0,0,0,0,0
258,2020-02-13 00:00:00,j,6.774,3.873,0.137,0.208,17.898,10.022,7.222,211.162,3.591,0,0,0,0,0,0,0,1,0
259,2020-02-13 04:00:00,j,6.745,3.912,0.137,0.211,24.785,9.133,7.9,210.496,3.591,0,1,0,1,0,0,0,1,0
260,2020-02-13 08:00:00,j,6.7,3.952,0.137,0.213,25.998,9.235,7.894,209.83,3.591,0,1,0,1,0,0,0,1,0
261,2020-02-13 12:00:00,j,6.69,3.991,0.149,0.216,23.685,9.222,7.825,209.165,3.733,0,0,0,0,0,0,0,1,0
262,2020-02-13 16:00:00,j,6.632,4.083,0.149,0.226,28.272,9.193,7.595,208.499,3.733,0,1,0,1,0,0,0,1,0
263,2020-02-13 20:00:00,j,6.676,4.174,0.162,0.236,14.702,12.734,9.31,207.833,4.427,0,0,0,0,0,0,0,0,0
264,2020-02-14 00:00:00,j,6.724,3.929,0.137,0.214,13.915,13.121,9.095,202.023,3.842,0,0,0,0,0,0,0,0,0
265,2020-02-14 04:00:00,j,6.74,3.913,0.123,0.184,14.005,10.266,8.479,201.236,3.165,0,0,0,0,0,0,0,0,0
266,2020-02-14 08:00:00,j,6.736,4.063,0.117,0.164,14.115,9.749,8.804,191.314,3.459,0,0,0,0,0,0,0,0,0
267,2020-02-14 12:00:00,j,6.735,4.13,0.134,0.203,14.312,11.021,9.906,190.881,4.383,0,0,0,0,0,0,0,0,0
268,2020-02-14 16:00:00,j,6.748,4.242,0.136,0.211,14.318,11.295,8.909,195.874,4.383,0,0,0,0,0,0,0,0,0
269,2020-02-14 20:00:00,j,6.758,4.2,0.12,0.213,14.082,10.368,7.914,197.728,4.444,0,0,0,0,0,0,0,0,0
270,2020-02-15 00:00:00,j,6.77,4.225,0.121,0.189,14.038,10.322,7.602,200.355,4.444,0,0,0,0,0,0,0,0,0
271,2020-02-15 04:00:00,j,6.791,4.466,0.156,0.756,14.032,10.883,7.564,214.788,4.444,0,0,0,0,0,0,0,0,0
272,2020-02-15 08:00:00,j,6.792,4.513,0.151,0.769,14.2,11.252,7.751,207.302,4.444,0,0,0,0,0,0,0,0,0
273,2020-02-15 12:00:00,j,6.772,4.731,0.172,0.725,14.982,14.716,9.44,206.828,4.089,0,0,0,0,0,0,0,0,0
274,2020-02-15 16:00:00,j,6.782,4.929,0.183,0.336,14.945,13.895,9.256,204.555,5.089,0,0,0,0,0,0,0,0,0
275,2020-02-15 20:00:00,j,6.787,4.639,0.151,0.664,14.778,11.832,8.567,204.525,3.854,0,0,0,0,0,0,0,0,0
276,2020-02-16 00:00:00,j,6.796,4.782,0.17,0.77,14.84,10.978,8.671,198.279,3.854,0,0,0,0,0,0,0,0,0
277,2020-02-16 04:00:00,j,6.8,4.711,0.156,0.244,14.51,10.345,7.766,196.936,3.528,0,0,0,0,0,0,0,0,0
278,2020-02-16 08:00:00,j,6.805,4.591,0.148,0.618,14.03,10.487,7.877,195.587,3.528,0,0,0,0,0,0,0,0,0
279,2020-02-16 12:00:00,j,7.029,4.779,0.151,0.707,13.88,11.753,8.15,199.974,3.455,0,0,0,0,0,0,0,0,0
280,2020-02-16 16:00:00,j,7.251,4.857,0.153,0.888,13.77,13.668,7.753,207.44,3.326,0,0,0,0,0,0,0,0,0
281,2020-02-16 20:00:00,j,7.25,4.783,0.148,0.863,13.44,10.67,8.031,210.741,3.326,0,0,0,0,0,0,0,0,0
282,2020-02-17 00:00:00,j,7.214,4.916,0.168,0.921,13.198,10.789,7.646,204.318,3.235,0,0,0,0,0,0,0,0,0
283,2020-02-17 04:00:00,j,7.202,4.742,0.153,0.558,12.877,10.694,7.794,197.991,3.235,0,0,0,0,0,0,0,0,0
284,2020-02-17 08:00:00,j,7.242,4.781,0.149,0.539,13.355,10.218,8.226,193.144,3.046,0,0,0,0,0,0,0,0,0
285,2020-02-17 12:00:00,j,7.256,4.758,0.151,0.219,14.54,10.629,7.905,196.272,2.807,0,0,0,0,0,0,0,0,0
286,2020-02-17 16:00:00,j,7.287,4.717,0.147,0.153,14.455,10.547,8.258,192.78,2.807,0,0,0,0,0,0,0,0,0
287,2020-02-17 20:00:00,j,7.291,4.694,0.146,0.174,13.418,11.82,8.088,197.724,3.212,0,0,0,0,0,0,0,0,0
288,2020-02-18 00:00:00,j,7.268,4.528,0.14,0.253,12.655,10.883,7.736,196.081,3.212,0,0,0,0,0,0,0,0,0
289,2020-02-18 04:00:00,j,7.238,4.492,0.121,0.171,12.365,11.078,7.521,194.402,2.942,0,0,0,0,0,0,0,0,0
290,2020-02-18 08:00:00,j,7.203,4.47,0.123,0.197,13.235,11.258,7.717,195.055,2.615,0,0,0,0,0,0,0,0,0
291,2020-02-18 12:00:00,j,7.217,4.49,0.142,0.151,15.095,10.689,7.669,194.48,2.742,0,0,0,0,0,0,0,0,0
292,2020-02-18 16:00:00,j,7.248,4.466,0.156,0.213,14.728,11.939,7.682,196.312,2.801,0,0,0,0,0,0,0,0,0
293,2020-02-18 20:00:00,j,7.253,4.447,0.14,0.182,13.585,11.47,7.617,198.748,2.726,0,0,0,0,0,0,0,0,0
294,2020-02-19 00:00:00,j,7.236,4.383,0.141,0.232,12.742,11.499,7.178,199.608,2.652,0,0,0,0,0,0,0,0,0
295,2020-02-19 04:00:00,j,7.146,4.435,0.126,0.226,12.368,10.714,6.969,189.424,2.626,0,0,0,0,0,0,0,0,0
296,2020-02-19 08:00:00,j,7.13,4.467,0.137,0.562,12.76,10.596,7.097,189.234,2.626,0,0,0,0,0,0,0,0,1
297,2020-02-19 12:00:00,j,7.158,4.566,0.148,0.233,15.54,10.552,7.089,189.836,2.626,0,0,0,0,0,0,0,0,0
298,2020-02-19 16:00:00,j,7.224,4.661,0.159,0.244,15.07,12.875,7.289,192.326,2.488,0,0,0,0,0,0,0,0,0
299,2020-02-19 20:00:00,j,7.191,4.496,0.16,0.307,13.788,11.722,6.888,199.619,2.129,0,0,0,0,0,0,0,0,0
300,2020-02-20 00:00:00,j,7.162,4.372,0.153,0.672,13.365,12.148,6.33,208.08,2.129,0,0,0,0,0,0,0,0,0
301,2020-02-20 04:00:00,j,7.125,4.596,0.155,0.56,13.022,10.693,6.842,196.337,2.003,0,0,0,0,0,0,0,0,0
302,2020-02-20 08:00:00,j,7.138,4.722,0.152,0.581,13.837,10.658,7.158,195.681,2.154,0,0,0,0,0,0,0,0,0
303,2020-02-20 12:00:00,j,7.16,4.772,0.162,0.269,16.045,10.446,7.523,194.942,2.352,0,0,0,0,0,0,0,0,1
304,2020-02-20 16:00:00,j,7.195,4.849,0.166,0.294,15.358,11.354,7.748,198.615,2.55,0,0,0,0,0,0,0,0,0
305,2020-02-20 20:00:00,j,7.148,4.673,0.163,0.516,14.46,11.086,7.249,207.765,2.338,0,0,0,0,0,0,0,0,0
306,2020-02-21 00:00:00,j,7.154,4.522,0.168,0.717,13.755,12.256,6.376,221.665,2.338,0,0,0,0,0,0,0,0,0
307,2020-02-21 04:00:00,j,7.146,4.707,0.155,0.624,13.248,10.669,7.246,203.058,2.102,0,0,0,0,0,0,0,0,0
308,2020-02-21 08:00:00,j,7.136,4.998,0.157,0.541,14.24,10.406,7.624,201.613,2.102,0,0,0,0,0,0,0,0,0
309,2020-02-21 12:00:00,j,7.091,4.994,0.156,0.218,15.558,10.633,7.768,200.977,2.766,0,0,0,0,0,0,0,0,1
310,2020-02-21 16:00:00,j,7.202,5.298,0.171,0.515,16.145,11.294,8.549,215.022,3.431,0,0,0,0,0,0,0,0,0
311,2020-02-21 20:00:00,j,7.156,4.745,0.165,0.584,14.932,11.446,7.524,214.981,2.399,0,0,0,0,0,0,0,0,0
312,2020-02-22 00:00:00,j,7.083,4.731,0.169,0.713,14.152,12.78,6.777,212.693,2.229,0,0,0,0,0,0,0,0,0
313,2020-02-22 04:00:00,j,7.116,4.828,0.165,0.712,13.622,10.971,6.989,212.767,2.227,0,0,0,0,0,0,0,0,0
314,2020-02-22 08:00:00,j,7.154,5.144,0.166,0.641,14.56,10.39,8.353,207.472,2.227,0,0,0,0,0,0,0,0,0
315,2020-02-22 12:00:00,j,7.223,5.36,0.17,0.228,16.385,11.292,9.704,210.725,2.065,0,0,0,0,0,0,0,0,1
316,2020-02-22 16:00:00,j,7.264,5.065,0.16,0.459,15.748,12.174,9.38,220.004,1.903,0,0,0,0,0,0,0,0,0
317,2020-02-22 20:00:00,j,7.233,4.865,0.153,0.591,15.025,12.455,8.542,227.204,0.007,0,0,0,0,0,0,0,0,0
318,2020-02-23 00:00:00,j,7.199,5.082,0.163,0.665,14.49,11.226,8.051,225.453,3.154,0,0,0,0,0,0,0,0,0
319,2020-02-23 04:00:00,j,7.162,5.12,0.17,0.703,14.183,11.588,7.639,223.285,3.904,0,0,0,0,0,0,0,0,0
320,2020-02-23 08:00:00,j,7.156,5.19,0.179,0.728,14.657,43.241,8.145,219.419,2.761,0,0,0,0,0,0,0,0,0
321,2020-02-23 12:00:00,j,7.152,5.382,0.186,0.469,15.73,10.762,8.429,217.267,3.458,0,1,1,1,0,0,0,0,1
322,2020-02-23 16:00:00,j,7.305,5.575,0.192,0.21,16.71,13.488,10.234,223.498,4.156,0,0,0,0,0,0,0,0,0
323,2020-02-23 20:00:00,j,7.225,5.305,0.171,0.229,15.568,12.284,8.707,222.939,4.156,0,0,0,0,0,0,0,0,0
324,2020-02-24 00:00:00,j,7.135,5.305,0.179,0.201,14.7,10.695,7.572,218.94,3.442,0,0,0,0,0,0,0,0,0
325,2020-02-24 04:00:00,j,7.094,5.305,0.163,0.162,14.285,11.219,7.046,217.257,3.304,0,0,0,0,0,0,0,0,0
326,2020-02-24 08:00:00,j,7.437,5.604,0.165,0.212,18.52,9.39,7.877,218.576,3.055,0,0,0,0,0,0,0,1,0
327,2020-02-24 12:00:00,j,7.317,5.706,0.17,0.194,16.515,11.878,8.49,219.896,3.392,0,1,1,1,0,0,0,0,1
328,2020-02-24 16:00:00,j,7.478,5.809,0.176,0.175,16.67,12.243,9.732,217.918,3.729,0,0,0,0,0,0,0,0,0
329,2020-02-24 20:00:00,j,7.414,5.898,0.183,0.178,15.94,12.754,9.264,216.096,4.016,0,0,0,0,0,0,0,0,0
330,2020-02-25 00:00:00,j,7.276,5.911,0.181,0.193,15.332,11.783,8.261,216.072,3.987,0,0,0,0,0,0,0,0,0
331,2020-02-25 04:00:00,j,7.128,5.816,0.161,0.182,14.952,10.619,7.22,214.719,3.987,0,0,0,0,0,0,0,0,0
332,2020-02-25 08:00:00,j,7.248,6.033,0.17,0.177,15.587,11.522,8.669,215.538,3.352,0,0,0,0,0,0,0,0,0
333,2020-02-25 12:00:00,j,7.239,5.995,0.168,0.144,16.522,10.646,8.716,213.671,3.226,0,1,1,1,0,0,0,0,1
334,2020-02-25 16:00:00,j,7.406,5.957,0.166,0.112,17.558,18.292,10.033,215.589,3.099,0,0,0,0,0,0,0,0,0
335,2020-02-25 20:00:00,j,7.508,5.956,0.166,0.182,18.855,11.958,9.753,160.51,3.809,0,0,0,0,0,0,0,0,0
336,2020-02-26 00:00:00,j,7.84,6.013,0.166,0.199,26.29,9.208,7.822,163.371,3.809,0,1,0,1,0,0,0,1,0
337,2020-02-26 04:00:00,j,7.818,6.07,0.166,0.217,27.08,9.231,7.823,166.232,3.809,0,1,0,1,0,0,0,1,0
338,2020-02-26 08:00:00,j,7.472,6.126,0.166,0.234,19.91,13.372,8.799,169.093,3.809,0,1,0,1,0,0,0,0,0
339,2020-02-26 12:00:00,j,7.228,6.183,0.166,0.252,17.47,11.874,9.526,226.498,3.809,0,1,1,1,0,0,0,0,1
340,2020-02-26 16:00:00,j,7.918,6.24,0.166,0.269,18.258,21.333,11.492,225.409,3.809,0,1,0,1,0,0,0,0,0
341,2020-02-26 20:00:00,j,7.467,6.297,0.22,0.287,16.888,12.683,9.951,228.406,3.81,0,0,0,0,0,0,0,0,0
342,2020-02-27 00:00:00,j,7.264,5.902,0.188,0.254,16.445,11.996,8.581,228.893,4.428,0,0,0,0,0,0,0,0,0
343,2020-02-27 04:00:00,j,7.167,5.722,0.163,0.227,16.175,12.026,7.954,223.66,3.828,0,0,0,0,0,0,0,0,0
344,2020-02-27 08:00:00,j,7.148,5.788,0.165,0.241,21.45,10.708,7.904,220.579,3.832,0,0,0,0,0,0,0,0,0
345,2020-02-27 12:00:00,j,7.262,5.866,0.178,0.512,21.737,11.663,8.902,225.76,4.338,1,1,1,1,1,1,1,1,1
346,2020-02-27 16:00:00,j,7.376,5.944,0.192,0.783,22.025,12.618,9.901,230.94,4.845,0,0,0,0,0,0,0,0,0
347,2020-02-27 20:00:00,j,7.272,7.184,0.411,0.369,21.708,13.209,8.886,227.011,8.684,0,0,0,0,0,0,0,0,0
348,2020-02-28 00:00:00,j,7.225,7.042,0.382,0.367,21.34,12.214,7.87,229.942,6.827,0,0,0,0,0,0,0,0,0
349,2020-02-28 04:00:00,j,7.112,6.214,0.257,0.732,21.155,11.851,6.665,231.215,6.827,0,0,0,0,0,0,0,0,0
350,2020-02-28 08:00:00,j,7.108,6.042,0.269,0.488,21.562,10.978,6.773,229.549,5.454,0,0,0,0,0,0,0,0,0
351,2020-02-28 12:00:00,j,7.201,5.526,0.182,0.576,22.52,16.724,8.813,222.895,4.315,0,0,0,0,0,0,0,0,0
352,2020-02-28 16:00:00,j,7.402,5.301,0.182,0.228,23.41,17.27,10.307,221.082,4.871,0,0,0,0,0,0,0,0,0
353,2020-02-28 20:00:00,j,7.383,5.55,0.195,0.269,22.878,14.625,9.692,223.004,4.871,0,0,0,0,0,0,0,0,0
354,2020-02-29 00:00:00,j,7.216,5.386,0.186,0.248,22.078,13.447,8.162,222.992,4.871,0,0,0,0,0,0,0,0,0
355,2020-02-29 04:00:00,j,7.123,5.134,0.159,0.292,21.63,15.766,6.836,222.84,4.871,0,0,0,0,0,0,0,0,0
356,2020-02-29 08:00:00,j,7.177,5.114,0.159,0.49,23.388,10.887,7.317,167.788,4.87,0,1,0,1,0,0,0,0,0
357,2020-02-29 12:00:00,j,7.175,5.095,0.165,0.689,23.06,11.366,8.24,221.737,3.623,0,0,0,0,0,0,0,0,0
358,2020-02-29 16:00:00,j,7.35,5.019,0.171,0.23,24.0,14.329,9.988,221.358,4.802,0,0,0,0,0,0,0,0,0
359,2020-02-29 20:00:00,j,7.315,4.985,0.165,0.24,23.41,14.1,9.201,220.302,4.397,0,0,0,0,0,0,0,0,0
360,2020-03-01 00:00:00,j,7.204,4.996,0.156,0.205,23.165,33.915,8.047,219.788,4.009,0,0,0,0,0,0,0,0,0
361,2020-03-01 04:00:00,j,7.144,4.855,0.159,0.258,22.655,13.154,6.941,227.368,3.96,0,0,0,0,0,0,0,0,0
362,2020-03-01 08:00:00,j,7.176,4.914,0.194,0.846,22.878,14.307,7.46,224.849,3.869,0,0,0,0,0,0,0,0,0
363,2020-03-01 12:00:00,j,7.505,4.72,0.148,0.193,23.475,11.813,8.988,220.18,4.016,0,0,0,0,0,0,0,0,0
364,2020-03-01 16:00:00,j,8.054,4.827,0.159,0.24,23.785,18.951,9.873,226.521,4.181,0,0,0,0,0,0,0,0,0
365,2020-03-01 20:00:00,j,7.571,4.764,0.163,0.24,23.375,15.708,8.44,225.619,4.235,0,0,0,0,0,1,0,0,0
366,2020-03-02 00:00:00,j,7.368,4.719,0.161,0.272,22.675,12.465,7.217,227.153,3.824,0,0,0,0,0,0,0,0,0
367,2020-03-02 04:00:00,j,7.281,4.613,0.152,0.272,22.288,11.793,6.459,226.494,3.431,0,0,0,0,0,0,0,0,0
368,2020-03-02 08:00:00,j,7.562,4.579,0.146,0.65,24.39,10.531,6.828,228.309,3.234,0,0,0,0,0,0,0,1,0
369,2020-03-02 12:00:00,j,7.316,4.514,0.159,0.305,22.27,15.789,6.293,230.124,3.38,0,0,0,0,0,0,0,0,0
370,2020-03-02 16:00:00,j,7.285,4.511,0.153,0.29,22.068,11.985,6.408,226.796,3.18,0,0,0,0,0,0,0,0,0
371,2020-03-02 20:00:00,j,7.253,4.594,0.152,0.409,21.698,12.19,6.48,220.318,2.96,0,0,0,0,0,0,0,0,0
372,2020-03-03 00:00:00,j,7.21,4.551,0.152,0.507,21.49,13.764,6.31,217.476,3.042,0,0,0,0,0,0,0,0,0
373,2020-03-03 04:00:00,j,7.164,4.472,0.141,0.231,21.41,15.11,6.353,215.971,2.773,0,0,0,0,0,0,0,0,0
374,2020-03-03 08:00:00,j,7.162,4.432,0.13,0.22,21.882,11.354,6.691,215.782,2.773,0,0,0,0,0,0,0,0,0
375,2020-03-03 12:00:00,j,7.1,3.348,0.142,0.135,22.678,15.231,6.568,208.146,2.876,0,1,1,1,0,0,0,0,1
376,2020-03-03 16:00:00,j,7.125,2.263,0.154,0.05,23.165,13.132,6.344,214.86,2.98,0,0,0,0,0,0,0,0,0
377,2020-03-03 20:00:00,j,7.101,2.96,0.153,0.169,22.482,13.137,5.551,218.421,2.99,0,1,1,1,0,0,0,0,1
378,2020-03-04 00:00:00,j,7.043,3.658,0.152,0.288,21.915,12.302,4.875,217.286,3.0,0,0,0,1,0,0,0,0,0
379,2020-03-04 04:00:00,j,7.042,3.192,0.152,0.407,21.578,12.561,4.392,214.58,2.65,0,0,0,1,0,0,0,0,0
380,2020-03-04 08:00:00,j,7.009,3.133,0.149,0.526,21.422,11.847,4.331,213.13,2.71,0,0,0,1,0,0,0,0,0
381,2020-03-04 12:00:00,j,7.032,3.133,0.143,0.645,21.39,12.161,4.238,220.067,2.46,0,0,0,1,0,0,0,0,0
382,2020-03-04 16:00:00,j,7.153,3.133,0.15,0.764,22.5,11.689,5.408,164.263,2.51,0,0,0,0,0,0,0,0,0
383,2020-03-04 20:00:00,j,7.187,3.133,0.162,0.538,22.353,11.638,5.846,159.079,2.51,0,0,0,0,0,0,0,0,0
384,2020-03-05 00:00:00,j,7.088,3.133,0.143,0.672,25.697,12.042,7.204,210.753,2.43,0,0,0,0,0,0,0,0,0
385,2020-03-05 04:00:00,j,7.014,4.519,0.141,0.598,20.79,11.461,5.086,208.408,2.54,0,0,0,0,0,0,0,0,0
386,2020-03-05 08:00:00,j,7.015,4.423,0.129,0.232,20.93,10.978,5.167,205.584,2.6,0,0,0,0,0,0,0,0,0
387,2020-03-05 12:00:00,j,7.036,4.437,0.125,0.298,21.67,23.87,5.382,203.84,2.42,0,0,0,0,0,0,0,0,0
388,2020-03-05 16:00:00,j,7.03,4.529,0.134,0.113,21.455,12.414,4.945,205.579,2.42,0,0,0,0,0,0,0,0,0
389,2020-03-05 20:00:00,j,7.072,4.683,0.142,0.55,20.822,14.07,4.609,214.787,2.52,0,0,0,0,0,0,0,0,0
